question_id,db_id,method,tier,hardness,table_tp,table_fp,table_fn,table_precision,table_recall,table_f1,table_srr_hit,table_predicted_count,table_gold_count,table_hallucinated,column_tp,column_fp,column_fn,column_precision,column_recall,column_f1,column_srr_hit,column_predicted_count,column_gold_count,column_hallucinated,hallucination_rate,hallucinated_tables_list,hallucinated_columns_list
763,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,2,1.0,0.6,0.7499999999999999,False,3,5,0,0.0,,
764,world_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,5,0.3333333333333333,0.1666666666666666,0.2222222222222222,False,3,6,0,0.0,,
765,world_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,5,0.3333333333333333,0.1666666666666666,0.2222222222222222,False,3,6,0,0.0,,
766,world_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,3,0.6666666666666666,0.4,0.5,False,3,5,0,0.0,,
767,world_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,3,0.6666666666666666,0.4,0.5,False,3,5,0,0.0,,
768,world_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,4,0.3333333333333333,0.2,0.25,False,3,5,0,0.0,,
769,world_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,3,0.6666666666666666,0.4,0.5,False,3,5,0,0.0,,
770,world_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,3,0.6666666666666666,0.4,0.5,False,3,5,0,0.0,,
771,world_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,4,0.3333333333333333,0.2,0.25,False,3,5,0,0.0,,
772,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
773,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
774,world_1,embedding,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
775,world_1,embedding,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
776,world_1,embedding,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
777,world_1,embedding,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
778,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
779,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
780,world_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
781,world_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
782,world_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
783,world_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,2,0.6666666666666666,0.5,0.5714285714285715,False,3,4,0,0.0,,
784,world_1,embedding,tier2,extra,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,2,1,6,0.6666666666666666,0.25,0.3636363636363636,False,3,8,0,0.0,,
785,world_1,embedding,tier2,extra,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,2,1,6,0.6666666666666666,0.25,0.3636363636363636,False,3,8,0,0.0,,
786,world_1,embedding,tier2,hard,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,2,0,5,1.0,0.2857142857142857,0.4444444444444445,False,2,7,0,0.0,,
787,world_1,embedding,tier2,hard,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,2,1,5,0.6666666666666666,0.2857142857142857,0.4,False,3,7,0,0.0,,
788,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
789,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
790,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
791,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
792,world_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,2,0.6666666666666666,0.5,0.5714285714285715,False,3,4,0,0.0,,
793,world_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,2,0.6666666666666666,0.5,0.5714285714285715,False,3,4,0,0.0,,
794,world_1,embedding,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
795,world_1,embedding,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
796,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
797,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
798,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
799,world_1,embedding,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,0.0,,
800,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
801,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
802,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
803,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
804,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
805,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
806,world_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
807,world_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
808,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
809,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
810,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
811,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
812,world_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,0.0,,
813,world_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
814,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
815,world_1,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
816,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
817,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
818,world_1,embedding,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,3,3,0,0.0,,
819,world_1,embedding,tier2,extra,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
820,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
821,world_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
822,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
823,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
824,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
825,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
826,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
827,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
828,orchestra,embedding,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
829,orchestra,embedding,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
830,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
831,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
832,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
833,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
834,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
835,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
836,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
837,orchestra,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
838,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
839,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
840,orchestra,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
841,orchestra,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,2,0.6666666666666666,0.5,0.5714285714285715,False,3,4,0,0.0,,
842,orchestra,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
843,orchestra,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
844,orchestra,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
845,orchestra,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
846,orchestra,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,2,0.6666666666666666,0.5,0.5714285714285715,False,3,4,0,0.0,,
847,orchestra,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,2,0.6666666666666666,0.5,0.5714285714285715,False,3,4,0,0.0,,
848,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
849,orchestra,embedding,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
850,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
851,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
852,orchestra,embedding,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
853,orchestra,embedding,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
854,orchestra,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
855,orchestra,embedding,tier2,hard,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
856,orchestra,embedding,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
857,orchestra,embedding,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
858,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
859,orchestra,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
860,orchestra,embedding,tier2,medium,1,1,1,0.5,0.5,0.5,False,2,2,0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,3,3,0,0.0,,
861,orchestra,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
862,network_1,embedding,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
863,network_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
864,network_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
865,network_1,embedding,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
866,network_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
867,network_1,embedding,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
868,network_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
869,network_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
870,network_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
871,network_1,embedding,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
872,network_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
873,network_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
874,network_1,embedding,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
875,network_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
876,network_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
877,network_1,embedding,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
878,network_1,embedding,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
879,network_1,embedding,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
880,network_1,embedding,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
881,network_1,embedding,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
882,network_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
883,network_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
884,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
885,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
886,network_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
887,network_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
888,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
889,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
890,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
891,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
892,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
893,network_1,embedding,tier2,medium,1,1,1,0.5,0.5,0.5,False,2,2,0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,3,3,0,0.0,,
894,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
895,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
896,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
897,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,3,3,0,0.0,,
898,network_1,embedding,tier2,hard,1,1,1,0.5,0.5,0.5,False,2,2,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
899,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
900,network_1,embedding,tier2,hard,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,1,2,3,0.3333333333333333,0.25,0.2857142857142857,False,3,4,0,0.0,,
901,network_1,embedding,tier2,hard,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
902,network_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
903,network_1,embedding,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
904,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
905,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
906,network_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
907,network_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
908,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,3,3,0,0.0,,
909,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,3,3,0,0.0,,
910,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,2,0.6666666666666666,0.5,0.5714285714285715,False,3,4,0,0.0,,
911,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,1,1.0,0.75,0.8571428571428571,False,3,4,0,0.0,,
912,network_1,embedding,tier2,medium,1,1,1,0.5,0.5,0.5,False,2,2,0,1,1,2,0.5,0.3333333333333333,0.4,False,2,3,0,0.0,,
913,network_1,embedding,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
914,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
915,network_1,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
916,network_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
917,network_1,embedding,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,0.0,,
918,dog_kennels,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
919,dog_kennels,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
920,dog_kennels,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
921,dog_kennels,embedding,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,1,0.3333333333333333,0.5,0.4,False,3,2,0,0.0,,
922,dog_kennels,embedding,tier2,extra,1,1,1,0.5,0.5,0.5,False,2,2,0,2,1,3,0.6666666666666666,0.4,0.5,False,3,5,0,0.0,,
923,dog_kennels,embedding,tier2,extra,1,1,1,0.5,0.5,0.5,False,2,2,0,3,0,2,1.0,0.6,0.7499999999999999,False,3,5,0,0.0,,
924,dog_kennels,embedding,tier2,hard,1,1,1,0.5,0.5,0.5,False,2,2,0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,3,3,0,0.0,,
925,dog_kennels,embedding,tier2,hard,1,1,1,0.5,0.5,0.5,False,2,2,0,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,3,3,0,0.0,,
